Applications (FCFS,1-GPU/Node) (RR-2,1-GPU/Node) (RR-4,1-GPU/Node) (RR,1-GPU/Node) (RR-2,2-GPUs/Node) (RR-4,2-GPUs/Node) (FCFS,2-GPUs/Node) (RR-2,4-GPUs/Node) (RR-4,4-GPUs/Node) (RR,2-GPUs/Node) (RR-2,1-GPUs/Node) (RR-4,1-GPUs/Node) (FCFS,4-GPUs/Node) (RR,4-GPUs/Node) (RR,1-GPUs/Node)
Stencil4d,128 2.097427312689455 1.856396060963446 1.690959124860701 1.0 3.6815119675364127 3.444880617042084 4.128938143090604 6.9086401161827355 6.610365475273806 3.1622708266323576 13.291468074115228 12.88763804009864 7.576607178247578 6.294974511925301 12.550373467710232
Stencil4d,256 2.0219949180248276 1.783391475405977 1.6382439966041697 1.0 3.1783509917502504 2.885343636569623 3.6438453514051954 5.415735437139616 4.829040236472222 1.9024147474387818 12.258972540560901 11.309425195355894 6.19681103850913 3.1657762665579843 9.435521888246573
Stencil4d,512 1.9310380453215 1.6940392622929794 1.5627638077812074 1.0 2.8037455361087122 2.595874267180816 3.2068887140858036 5.087927614422395 4.877726429371479 1.6356937449945992 7.775299896543174 7.134198893610472 5.567454278068008 3.4157760259468586 5.547210370763044
Subcom3d-a2a,64 1.72585865021117 1.344889355701994 1.3468339207906346 1.2967502022695683 1.9454544724495129 1.8939879929839727 1.9878984576652636 3.310038760805276 3.297593075789018 1.6114767987268896 1.0 1.015438739256625 3.299521245164101 3.3600803189200508 1.0111698308163124
Subcom3d-a2a,128 1.6486859920768309 1.0799039652439897 1.0442621534556629 1.0 2.7851937237876534 2.732692824970847 2.8075602094082823 3.3445507179782603 3.3355785833741725 2.360091854739132 5.787895455816127 5.706712397862156 3.4655252353428714 3.522444955251561 6.847266219917931
Subcom3d-a2a,256 1.7664485720219143 1.1227265497781558 1.0911926517803578 1.0 3.154309480956996 3.172927462207368 3.165341740669686 6.657224688989538 6.497071194530699 2.4366221412419327 7.030422822597127 6.810073475603726 6.182514685231701 5.901257474469782 7.01970948458298
Subcom3d-a2a,512 1.6853946772958823 1.0382880147619937 1.0090117524369193 1.0 3.553218884379488 3.5794807562984077 3.566808111604346 5.325461115934702 5.18185794964657 2.1060788696005766 6.034383022740553 5.8299530953844 4.959675202303722 4.324363271202693 5.7587085914053935
