Applications (x/8,1-GPU/Node) (x,1-GPU/Node) (8x,1-GPU/Node) (x/8,2-GPUs/Node) (x,2-GPUs/Node) (8x,2-GPUs/Node) (x/8,4-GPUs/Node) (x,4-GPUs/Node) (8x,4-GPUs/Node) (x/8,8-GPUs/Node) (x,8-GPUs/Node) (8x,8-GPUs/Node)
Stencil4d,128 66.59884750390691 8.198925122405065 1.0 104.19518973218155 12.937804713244695 1.5943324635903409 161.8025475499929 20.05658873630848 2.508810046051332 306.0349352543912 38.2975144755034 4.933532230734846
Stencil4d,256 66.41055665209547 8.277756923337733 1.0 103.83488429822118 12.908834142620151 1.565567368586755 217.41083515977866 27.2601958030103 3.3607431311529004 269.9002972766792 33.79678929077413 4.255506581257643
Stencil4d,512 66.63090909606169 8.591228423173604 1.0 111.25922798108068 14.093275936826057 1.7086352648448284 172.730311987236 21.470160145323877 2.6927085842541243 359.4732632975031 44.914735580261116 5.604406192701499
