Applications (x/8,1-GPU/Node) (x,1-GPU/Node) (8x,1-GPU/Node) (x/8,2-GPUs/Node) (x,2-GPUs/Node) (8x,2-GPUs/Node) (x/8,4-GPUs/Node) (x,4-GPUs/Node) (8x,4-GPUs/Node) (x/8,8-GPUs/Node) (x,8-GPUs/Node) (8x,8-GPUs/Node)
Subcom3d-a2a,64 51.40304531303214 6.902205934994871 1.3407787849124726 61.18698693059291 7.950178614561217 1.4659334291921562 104.05082034232171 13.195735999716305 2.097369190510378 27.852763925679753 3.956021140684309 1.0
Subcom3d-a2a,128 36.999959312034306 4.939274341434195 1.0 65.63738658935952 8.411128723725888 1.3887390403856315 80.13671834603419 10.382316558024145 1.5663663103644114 138.64457084085635 17.697990749138913 2.5598025503442936
Subcom3d-a2a,256 42.886400809474075 5.582771198558156 1.0 79.0858002151305 10.003902170317723 1.528023612265043 154.22977877500634 19.539524368868065 2.5107317822754345 184.51758874133031 23.30769911942347 3.084275940023909
Subcom3d-a2a,512 47.03169426215494 6.114035779884883 1.0 103.61403139616951 12.93916060618016 1.8409259283613233 144.91097989189757 17.992006295015276 2.28857121564811 149.28037585975616 18.856998820780564 2.5434535786460453
