Applications 1-GPU/Node 2-GPU/Node 4-GPU/Node 8-GPU/Node
Stencil4d,128 1.0 1.5779879094016573 2.446246116030524 4.671040886914361
Stencil4d,256 1.0 1.5594604023978864 3.293186313088609 4.082843891621148
Stencil4d,512 1.0 1.640426169884096 2.499079187256994 5.227975950343733
Subcom3d-a2a,64 1.0 1.2933677674472401 1.4640017340003406 2.022617821407072
Subcom3d-a2a,128 1.0 1.3044120272903916 2.1546027611660583 3.175647898118739
Subcom3d-a2a,256 1.0 1.4828916877846794 2.6303007155663884 3.619283057438236
Subcom3d-a2a,512 1.0 1.6848708603096325 2.6931372009623225 3.660729201425335
