0 0 335546880.0
0 1 335546880.0
0 2 335571456.0
0 3 335571456.0
0 4 335596032.0
0 5 335571456.0
0 6 335546880.0
0 7 335571456.0
0 8 335596032.0
0 9 335620608.0
0 10 335571456.0
0 11 335596032.0
0 12 335546880.0
0 13 335546880.0
0 14 293628096.0
0 15 209765952.0
0 16 335546880.0
0 17 335546880.0
0 18 335546880.0
0 19 335620608.0
0 20 335571456.0
0 21 335546880.0
0 22 335571456.0
0 23 335571456.0
0 24 335571456.0
0 25 335546880.0
0 26 335546880.0
0 27 335571456.0
0 28 335596032.0
0 29 335546880.0
0 30 335596032.0
0 31 251709312.0
1 0 335546880.0
1 1 335546880.0
1 2 335571456.0
1 3 335596032.0
1 4 335596032.0
1 5 335571456.0
1 6 335546880.0
1 7 335571456.0
1 8 335596032.0
1 9 335571456.0
1 10 335571456.0
1 11 335596032.0
1 12 335596032.0
1 13 335571456.0
1 14 209741376.0
1 15 125854656.0
1 16 335571456.0
1 17 335596032.0
1 18 335596032.0
1 19 335546880.0
1 20 335546880.0
1 21 335596032.0
1 22 335546880.0
1 23 335596032.0
1 24 335571456.0
1 25 335571456.0
1 26 335596032.0
1 27 335571456.0
1 28 335571456.0
1 29 335571456.0
1 30 251684736.0
1 31 293652672.0
2 0 335596032.0
2 1 335571456.0
2 2 335620608.0
2 3 335596032.0
2 4 335571456.0
2 5 335571456.0
2 6 335546880.0
2 7 335546880.0
2 8 335571456.0
2 9 335645184.0
2 10 335546880.0
2 11 335571456.0
2 12 293677248.0
2 13 293652672.0
2 14 167798016.0
2 15 125854656.0
2 16 335546880.0
2 17 335571456.0
2 18 335596032.0
2 19 335571456.0
2 20 335571456.0
2 21 335546880.0
2 22 335571456.0
2 23 335546880.0
2 24 335546880.0
2 25 335596032.0
2 26 335596032.0
2 27 335546880.0
2 28 293628096.0
2 29 293603520.0
2 30 209716800.0
2 31 251684736.0
3 0 335546880.0
3 1 335596032.0
3 2 335546880.0
3 3 335546880.0
3 4 335546880.0
3 5 335546880.0
3 6 335571456.0
3 7 335546880.0
3 8 335571456.0
3 9 335571456.0
3 10 293652672.0
3 11 125830080.0
3 12 167798016.0
3 13 209716800.0
3 14 293652672.0
3 15 251660160.0
3 16 335546880.0
3 17 335620608.0
3 18 335596032.0
3 19 335571456.0
3 20 335571456.0
3 21 335571456.0
3 22 335596032.0
3 23 335620608.0
3 24 335620608.0
3 25 335571456.0
3 26 335571456.0
3 27 335596032.0
3 28 251660160.0
3 29 293628096.0
3 30 251684736.0
3 31 251684736.0
4 0 335596032.0
4 1 335596032.0
4 2 335571456.0
4 3 335571456.0
4 4 335596032.0
4 5 335596032.0
4 6 335571456.0
4 7 335571456.0
4 8 335546880.0
4 9 335571456.0
4 10 293628096.0
4 11 125830080.0
4 12 167798016.0
4 13 251660160.0
4 14 251660160.0
4 15 41943360.0
4 16 335571456.0
4 17 335571456.0
4 18 335571456.0
4 19 335546880.0
4 20 335596032.0
4 21 335571456.0
4 22 335571456.0
4 23 335546880.0
4 24 335571456.0
4 25 335596032.0
4 26 335546880.0
4 27 335571456.0
4 28 251684736.0
4 29 293603520.0
4 30 251733888.0
4 31 167798016.0
5 0 335571456.0
5 1 335596032.0
5 2 335546880.0
5 3 335571456.0
5 4 335571456.0
5 5 335596032.0
5 6 335596032.0
5 7 335571456.0
5 8 335571456.0
5 9 335620608.0
5 10 293628096.0
5 11 125854656.0
5 12 167822592.0
5 13 167822592.0
5 14 251684736.0
5 15 209741376.0
5 16 335620608.0
5 17 335596032.0
5 18 335546880.0
5 19 335546880.0
5 20 335596032.0
5 21 335571456.0
5 22 335546880.0
5 23 335596032.0
5 24 335571456.0
5 25 335571456.0
5 26 251660160.0
5 27 209716800.0
5 28 83911296.0
5 29 293603520.0
5 30 125830080.0
5 31 167798016.0
6 0 335546880.0
6 1 335546880.0
6 2 335596032.0
6 3 335571456.0
6 4 293652672.0
6 5 335620608.0
6 6 335571456.0
6 7 335571456.0
6 8 335571456.0
6 9 83911296.0
6 10 83886720.0
6 11 83911296.0
6 12 167822592.0
6 13 125903808.0
6 14 167798016.0
6 15 125854656.0
6 16 335596032.0
6 17 335596032.0
6 18 335620608.0
6 19 335571456.0
6 20 335546880.0
6 21 335571456.0
6 22 335571456.0
6 23 335620608.0
6 24 167822592.0
6 25 125830080.0
6 26 41943360.0
6 27 209716800.0
6 28 209741376.0
6 29 167798016.0
6 30 293603520.0
6 31 209741376.0
7 0 335596032.0
7 1 335571456.0
7 2 335546880.0
7 3 335620608.0
7 4 293628096.0
7 5 335571456.0
7 6 293628096.0
7 7 209741376.0
7 8 251684736.0
7 9 83911296.0
7 10 83886720.0
7 11 41967936.0
7 12 125854656.0
7 13 41943360.0
7 14 24576.0
7 15 41967936.0
7 16 335571456.0
7 17 335571456.0
7 18 335571456.0
7 19 335546880.0
7 20 209741376.0
7 21 335571456.0
7 22 335546880.0
7 23 125854656.0
7 24 41943360.0
7 25 41967936.0
7 26 41967936.0
7 27 167798016.0
7 28 125830080.0
7 29 41967936.0
7 30 24576.0
7 31 251684736.0
8 0 335546880.0
8 1 335546880.0
8 2 335546880.0
8 3 251684736.0
8 4 293677248.0
8 5 41967936.0
8 6 0.0
8 7 49152.0
8 8 0.0
8 9 41967936.0
8 10 49152.0
8 11 125854656.0
8 12 0.0
8 13 24576.0
8 14 83886720.0
8 15 209790528.0
8 16 335571456.0
8 17 335571456.0
8 18 335596032.0
8 19 209741376.0
8 20 0.0
8 21 167773440.0
8 22 125879232.0
8 23 41967936.0
8 24 24576.0
8 25 0.0
8 26 41967936.0
8 27 83886720.0
8 28 41992512.0
8 29 83911296.0
8 30 251684736.0
8 31 83911296.0
9 0 335596032.0
9 1 335571456.0
9 2 293677248.0
9 3 125879232.0
9 4 24576.0
9 5 24576.0
9 6 0.0
9 7 49152.0
9 8 41967936.0
9 9 41967936.0
9 10 41943360.0
9 11 41943360.0
9 12 41967936.0
9 13 0.0
9 14 24576.0
9 15 41992512.0
9 16 293628096.0
9 17 293628096.0
9 18 167798016.0
9 19 24576.0
9 20 0.0
9 21 41992512.0
9 22 24576.0
9 23 0.0
9 24 0.0
9 25 49152.0
9 26 41992512.0
9 27 24576.0
9 28 41967936.0
9 29 83911296.0
9 30 83911296.0
9 31 125830080.0
10 0 335571456.0
10 1 335546880.0
10 2 293628096.0
10 3 41992512.0
10 4 24576.0
10 5 0.0
10 6 0.0
10 7 0.0
10 8 0.0
10 9 41967936.0
10 10 42017088.0
10 11 41967936.0
10 12 83886720.0
10 13 49152.0
10 14 41967936.0
10 15 0.0
10 16 293603520.0
10 17 209716800.0
10 18 73728.0
10 19 24576.0
10 20 0.0
10 21 0.0
10 22 49152.0
10 23 24576.0
10 24 24576.0
10 25 49152.0
10 26 0.0
10 27 24576.0
10 28 0.0
10 29 41943360.0
10 30 41943360.0
10 31 83935872.0
11 0 335596032.0
11 1 125830080.0
11 2 83911296.0
11 3 49152.0
11 4 24576.0
11 5 24576.0
11 6 0.0
11 7 73728.0
11 8 0.0
11 9 41992512.0
11 10 41992512.0
11 11 41967936.0
11 12 24576.0
11 13 41943360.0
11 14 24576.0
11 15 83886720.0
11 16 293628096.0
11 17 83960448.0
11 18 0.0
11 19 49152.0
11 20 0.0
11 21 0.0
11 22 24576.0
11 23 49152.0
11 24 41967936.0
11 25 24576.0
11 26 49152.0
11 27 73728.0
11 28 0.0
11 29 41943360.0
11 30 73728.0
11 31 41943360.0
12 0 335571456.0
12 1 0.0
12 2 24576.0
12 3 24576.0
12 4 24576.0
12 5 0.0
12 6 0.0
12 7 24576.0
12 8 0.0
12 9 24576.0
12 10 41992512.0
12 11 41992512.0
12 12 83911296.0
12 13 49152.0
12 14 41943360.0
12 15 24576.0
12 16 293628096.0
12 17 24576.0
12 18 73728.0
12 19 0.0
12 20 0.0
12 21 24576.0
12 22 24576.0
12 23 49152.0
12 24 24576.0
12 25 24576.0
12 26 0.0
12 27 49152.0
12 28 24576.0
12 29 24576.0
12 30 49152.0
12 31 24576.0
13 0 293628096.0
13 1 0.0
13 2 73728.0
13 3 0.0
13 4 24576.0
13 5 24576.0
13 6 73728.0
13 7 0.0
13 8 24576.0
13 9 41992512.0
13 10 24576.0
13 11 83935872.0
13 12 0.0
13 13 0.0
13 14 41967936.0
13 15 41943360.0
13 16 293677248.0
13 17 0.0
13 18 49152.0
13 19 0.0
13 20 73728.0
13 21 24576.0
13 22 49152.0
13 23 24576.0
13 24 24576.0
13 25 24576.0
13 26 24576.0
13 27 0.0
13 28 24576.0
13 29 24576.0
13 30 0.0
13 31 0.0
14 0 0.0
14 1 24576.0
14 2 0.0
14 3 0.0
14 4 0.0
14 5 24576.0
14 6 49152.0
14 7 24576.0
14 8 0.0
14 9 0.0
14 10 41992512.0
14 11 24576.0
14 12 41943360.0
14 13 41967936.0
14 14 24576.0
14 15 41943360.0
14 16 83960448.0
14 17 24576.0
14 18 0.0
14 19 24576.0
14 20 49152.0
14 21 24576.0
14 22 24576.0
14 23 24576.0
14 24 0.0
14 25 49152.0
14 26 0.0
14 27 0.0
14 28 24576.0
14 29 0.0
14 30 49152.0
14 31 73728.0
15 0 0.0
15 1 0.0
15 2 0.0
15 3 24576.0
15 4 49152.0
15 5 0.0
15 6 24576.0
15 7 24576.0
15 8 49152.0
15 9 24576.0
15 10 0.0
15 11 24576.0
15 12 0.0
15 13 24576.0
15 14 0.0
15 15 73728.0
15 16 41967936.0
15 17 24576.0
15 18 0.0
15 19 24576.0
15 20 24576.0
15 21 24576.0
15 22 0.0
15 23 49152.0
15 24 49152.0
15 25 0.0
15 26 24576.0
15 27 24576.0
15 28 24576.0
15 29 24576.0
15 30 0.0
15 31 24576.0
