0 0 335571456.0
0 1 335620608.0
0 2 293677248.0
0 3 335571456.0
0 4 335620608.0
0 5 335571456.0
0 6 335571456.0
0 7 335620608.0
0 8 293628096.0
0 9 335620608.0
0 10 335571456.0
0 11 335596032.0
0 12 335571456.0
0 13 335571456.0
0 14 335571456.0
0 15 335571456.0
0 16 125830080.0
0 17 83911296.0
0 18 209716800.0
0 19 209716800.0
0 20 125854656.0
0 21 167847168.0
0 22 83935872.0
0 23 209741376.0
0 24 83911296.0
0 25 251684736.0
0 26 83886720.0
0 27 167798016.0
0 28 167798016.0
0 29 83960448.0
0 30 125879232.0
0 31 83911296.0
1 0 335571456.0
1 1 335620608.0
1 2 335620608.0
1 3 335620608.0
1 4 293677248.0
1 5 335620608.0
1 6 335571456.0
1 7 293628096.0
1 8 293628096.0
1 9 335571456.0
1 10 335571456.0
1 11 335571456.0
1 12 335620608.0
1 13 335571456.0
1 14 335571456.0
1 15 335620608.0
1 16 83886720.0
1 17 167798016.0
1 18 293628096.0
1 19 167847168.0
1 20 125854656.0
1 21 167822592.0
1 22 167822592.0
1 23 209741376.0
1 24 41967936.0
1 25 209741376.0
1 26 167773440.0
1 27 167847168.0
1 28 167798016.0
1 29 83886720.0
1 30 251684736.0
1 31 167798016.0
2 0 335620608.0
2 1 335620608.0
2 2 335620608.0
2 3 335571456.0
2 4 335620608.0
2 5 335571456.0
2 6 293677248.0
2 7 293628096.0
2 8 335571456.0
2 9 335620608.0
2 10 335620608.0
2 11 335620608.0
2 12 335571456.0
2 13 335620608.0
2 14 293652672.0
2 15 335571456.0
2 16 83886720.0
2 17 293652672.0
2 18 167822592.0
2 19 83935872.0
2 20 125854656.0
2 21 167773440.0
2 22 167847168.0
2 23 125854656.0
2 24 167822592.0
2 25 209741376.0
2 26 125903808.0
2 27 251660160.0
2 28 251733888.0
2 29 209765952.0
2 30 251660160.0
2 31 125830080.0
3 0 335620608.0
3 1 335620608.0
3 2 293677248.0
3 3 335571456.0
3 4 335571456.0
3 5 335571456.0
3 6 293677248.0
3 7 335620608.0
3 8 335571456.0
3 9 335620608.0
3 10 293677248.0
3 11 293677248.0
3 12 335571456.0
3 13 293677248.0
3 14 335571456.0
3 15 251684736.0
3 16 209790528.0
3 17 209716800.0
3 18 293628096.0
3 19 209741376.0
3 20 125830080.0
3 21 209716800.0
3 22 125879232.0
3 23 125830080.0
3 24 251684736.0
3 25 251684736.0
3 26 209741376.0
3 27 83935872.0
3 28 167773440.0
3 29 125830080.0
3 30 167798016.0
3 31 125854656.0
4 0 335620608.0
4 1 335620608.0
4 2 335620608.0
4 3 335571456.0
4 4 335620608.0
4 5 335620608.0
4 6 335620608.0
4 7 293677248.0
4 8 335620608.0
4 9 335620608.0
4 10 335571456.0
4 11 335620608.0
