0 0 335571456.0
0 1 335571456.0
0 2 335620608.0
0 3 335620608.0
0 4 335620608.0
0 5 335571456.0
0 6 335571456.0
0 7 335571456.0
0 8 335620608.0
0 9 335620608.0
0 10 335571456.0
0 11 335620608.0
0 12 335571456.0
0 13 335571456.0
0 14 335571456.0
0 15 335620608.0
0 16 461475264.0
0 17 125854656.0
0 18 167822592.0
0 19 503320320.0
0 20 419433600.0
0 21 293677248.0
0 22 251709312.0
0 23 167822592.0
0 24 335596032.0
0 25 293677248.0
0 26 419458176.0
0 27 461475264.0
0 28 293701824.0
0 29 419433600.0
0 30 335546880.0
0 31 335596032.0
1 0 335620608.0
1 1 335620608.0
1 2 335620608.0
1 3 335620608.0
1 4 335620608.0
1 5 335571456.0
1 6 335571456.0
1 7 335571456.0
1 8 335620608.0
1 9 335620608.0
1 10 335620608.0
1 11 335620608.0
1 12 335620608.0
1 13 335571456.0
1 14 335571456.0
1 15 335620608.0
1 16 251758464.0
1 17 419581056.0
1 18 251709312.0
1 19 293628096.0
1 20 419458176.0
1 21 377563968.0
1 22 419458176.0
1 23 167871744.0
1 24 419507328.0
1 25 293628096.0
1 26 251709312.0
1 27 377514816.0
1 28 251684736.0
1 29 545337408.0
1 30 293628096.0
1 31 251758464.0
2 0 335620608.0
2 1 335620608.0
2 2 335620608.0
2 3 335620608.0
2 4 335620608.0
2 5 335620608.0
2 6 335571456.0
2 7 335571456.0
2 8 335571456.0
2 9 335620608.0
2 10 335571456.0
2 11 335620608.0
2 12 335620608.0
2 13 335620608.0
2 14 335620608.0
2 15 335571456.0
2 16 419458176.0
2 17 377490240.0
2 18 419531904.0
2 19 503394048.0
2 20 461475264.0
2 21 209765952.0
2 22 209790528.0
2 23 209765952.0
2 24 293652672.0
2 25 377563968.0
2 26 419482752.0
2 27 251709312.0
2 28 293677248.0
2 29 251733888.0
2 30 293701824.0
2 31 125830080.0
3 0 335571456.0
3 1 335620608.0
3 2 335571456.0
3 3 335571456.0
3 4 335571456.0
3 5 335571456.0
3 6 335571456.0
3 7 335571456.0
3 8 335571456.0
3 9 335571456.0
3 10 335620608.0
3 11 335571456.0
3 12 335571456.0
3 13 335571456.0
3 14 335620608.0
3 15 335571456.0
3 16 293652672.0
3 17 251684736.0
3 18 167773440.0
3 19 377490240.0
3 20 335669760.0
3 21 419531904.0
3 22 503320320.0
3 23 503344896.0
3 24 251660160.0
3 25 335596032.0
3 26 335546880.0
3 27 167773440.0
3 28 293652672.0
3 29 335571456.0
3 30 251733888.0
3 31 293628096.0
4 0 335620608.0
4 1 335620608.0
4 2 335620608.0
4 3 335571456.0
4 4 335620608.0
4 5 335620608.0
4 6 335620608.0
4 7 335620608.0
4 8 335571456.0
4 9 335620608.0
4 10 335620608.0
4 11 335571456.0
4 12 335571456.0
4 13 335571456.0
4 14 335571456.0
4 15 335571456.0
4 16 293677248.0
4 17 335620608.0
4 18 209790528.0
4 19 461376960.0
4 20 167871744.0
4 21 503344896.0
4 22 209741376.0
4 23 503394048.0
4 24 293677248.0
4 25 377490240.0
4 26 335669760.0
4 27 293628096.0
4 28 335596032.0
4 29 545312832.0
4 30 251709312.0
4 31 167798016.0
5 0 335571456.0
5 1 335620608.0
5 2 335571456.0
5 3 335571456.0
5 4 335620608.0
5 5 335620608.0
5 6 335620608.0
5 7 335571456.0
5 8 335620608.0
5 9 335620608.0
5 10 335571456.0
5 11 335571456.0
5 12 335620608.0
5 13 335620608.0
5 14 335620608.0
5 15 335571456.0
5 16 335596032.0
5 17 293677248.0
5 18 377490240.0
5 19 377514816.0
5 20 377539392.0
5 21 293603520.0
5 22 503418624.0
5 23 419482752.0
5 24 587305344.0
5 25 209815104.0
5 26 335596032.0
5 27 251709312.0
5 28 293628096.0
5 29 125854656.0
5 30 125879232.0
5 31 461475264.0
6 0 335571456.0
6 1 335571456.0
6 2 335620608.0
6 3 335620608.0
6 4 335620608.0
6 5 335620608.0
