0 0 377514816.0
0 1 335620608.0
0 2 335620608.0
0 3 335571456.0
0 4 335620608.0
0 5 377514816.0
0 6 335571456.0
0 7 335620608.0
0 8 377514816.0
0 9 377563968.0
0 10 335571456.0
0 11 377539392.0
0 12 335571456.0
0 13 335571456.0
0 14 377514816.0
0 15 377514816.0
0 16 335546880.0
0 17 335571456.0
0 18 335546880.0
0 19 335546880.0
0 20 335571456.0
0 21 335620608.0
0 22 335596032.0
0 23 335571456.0
0 24 335571456.0
0 25 293628096.0
0 26 251660160.0
0 27 167798016.0
0 28 83911296.0
0 29 83960448.0
0 30 49152.0
0 31 41967936.0
1 0 335571456.0
1 1 335620608.0
1 2 335620608.0
1 3 335620608.0
1 4 335620608.0
1 5 335620608.0
1 6 335571456.0
1 7 335571456.0
1 8 377514816.0
1 9 377514816.0
1 10 335571456.0
1 11 335571456.0
1 12 335620608.0
1 13 335571456.0
1 14 335571456.0
1 15 335620608.0
1 16 335546880.0
1 17 335571456.0
1 18 335571456.0
1 19 335620608.0
1 20 335571456.0
1 21 335596032.0
1 22 335596032.0
1 23 335571456.0
1 24 335571456.0
1 25 251684736.0
1 26 83886720.0
1 27 73728.0
1 28 83911296.0
1 29 83886720.0
1 30 24576.0
1 31 24576.0
2 0 335596032.0
2 1 335620608.0
2 2 335620608.0
2 3 335571456.0
2 4 335620608.0
2 5 335571456.0
2 6 335620608.0
2 7 335571456.0
2 8 335571456.0
2 9 335620608.0
2 10 335620608.0
2 11 335596032.0
2 12 335571456.0
2 13 335620608.0
2 14 335596032.0
2 15 335571456.0
2 16 335546880.0
2 17 335596032.0
2 18 335596032.0
2 19 335596032.0
2 20 335571456.0
2 21 335546880.0
2 22 335620608.0
2 23 335571456.0
2 24 335596032.0
2 25 209741376.0
2 26 83960448.0
2 27 83886720.0
2 28 73728.0
2 29 49152.0
2 30 0.0
2 31 0.0
3 0 335596032.0
3 1 335620608.0
3 2 335620608.0
3 3 335571456.0
3 4 335571456.0
3 5 335571456.0
3 6 335620608.0
3 7 335620608.0
3 8 335571456.0
3 9 335620608.0
3 10 335620608.0
3 11 335620608.0
3 12 335571456.0
3 13 335645184.0
3 14 335571456.0
3 15 335571456.0
3 16 335620608.0
3 17 335546880.0
3 18 335571456.0
3 19 335571456.0
3 20 335546880.0
3 21 335546880.0
3 22 335571456.0
3 23 335546880.0
3 24 167798016.0
3 25 41967936.0
3 26 41967936.0
3 27 41992512.0
3 28 41943360.0
3 29 0.0
3 30 24576.0
3 31 24576.0
4 0 335620608.0
4 1 335620608.0
4 2 335645184.0
4 3 335571456.0
4 4 335620608.0
4 5 335620608.0
4 6 335620608.0
4 7 335620608.0
4 8 335620608.0
4 9 335620608.0
4 10 335571456.0
4 11 335620608.0
4 12 335620608.0
4 13 335620608.0
4 14 335571456.0
4 15 335620608.0
4 16 335571456.0
4 17 335571456.0
4 18 335571456.0
4 19 335571456.0
4 20 335596032.0
4 21 335596032.0
4 22 335546880.0
4 23 293628096.0
4 24 41943360.0
4 25 83886720.0
4 26 0.0
4 27 41943360.0
4 28 0.0
4 29 42017088.0
4 30 49152.0
4 31 24576.0
5 0 335596032.0
5 1 335571456.0
5 2 335620608.0
5 3 335571456.0
5 4 335620608.0
5 5 335620608.0
5 6 335620608.0
5 7 335571456.0
5 8 335645184.0
5 9 335620608.0
5 10 335571456.0
5 11 335571456.0
5 12 335571456.0
5 13 335620608.0
5 14 335620608.0
5 15 335571456.0
5 16 335546880.0
5 17 335596032.0
5 18 335546880.0
5 19 335571456.0
5 20 335571456.0
5 21 335571456.0
5 22 335571456.0
5 23 83911296.0
5 24 209716800.0
5 25 41992512.0
5 26 41943360.0
5 27 0.0
5 28 24576.0
5 29 24576.0
5 30 24576.0
